video_id,title,description,published_at,channel_title,category_id,tags,duration,caption,view_count,like_count,dislike_count,favorite_count,comment_count,category_name
xez2hXsfvEg,Renukaswamy Case :  ದರ್ಶನ್ ಮನೆ ಮುಂದೆ ಬಿತ್ತು ಈ ಬೋರ್ಡ್! | Darshan Thoogudeepa | #SiriTV,"ದರ್ಶನ್ ಮನೆ ಮುಂದೆ ಬಿತ್ತು ಈ ಬೋರ್ಡ್! 
 #karnatakanews #siritv #KarnatakaNews #SandalwoodUpdates #CineNews #KannadaCinema #BreakingNews #KarnatakaNews

Welcome to Siri TV, your one stop channel for Karnataka News, Cine Updates, and Sandalwood News! 📰🎬

Subscribe and Stay Updated for : Karnataka News, Cine News in Kannada, Sandalwood Updates, Kannada Movie Reviews, Karnataka Politics, Bangalore News

Follow us on: 
▶ Facebook: https://www.facebook.com/siritvofficial/
▶ X (Twitter): https://x.com/siritvofficial
▶ Instagram : https://www.instagram.com/siritvofficial_/

Do visit our other channels:          
🔗 Siri Music: https://www.youtube.com/@sirimusicsofficial
🔗 Siri Digital Movies: https://www.youtube.com/@UC-Sg3q9v6i-FqhBgxRgnGKQ 
🔗 Siri Bhakthi Bhava: https://www.youtube.com/@UCh4_vs_sdg-gQuQx00IOzQA 
🔗 Siri Music Audio: https: //www.youtube.com/@UC-mrcAGEZph5Uf_5m_rYUnw 
🔗 SR Photography: https://www.youtube.com/@UCxBu5QH9vd_b5m8et00qe5A   
🔗 Siri Short Reels: https://www.youtube.com/@sirishortreels     
🔗 Siri Music Telugu: https://www.youtube.com/@UCN5jCI9lQDzp37P8WQum9Ig 
🔗 Siri Music Tamil: https://www.youtube.com/@UCT3S-Z-ZXvrkagJsqKvPnOw 
🔗 Siri Music Hindi: https://www.youtube.com/@UCw8b4CDZFZ_DUEC759b-VKQ",2024-10-30T10:41:04Z,Siri TV,25,"['news kannada live', 'kannada news live', 'kannada news channel', '#siritv', 'Sandalwood', 'Sandalwood News\u200b', 'Sandalwood Updates\u200b', 'New Kannada Movies', 'Kannada Actors\u200b', 'Kannada Actress', 'Sandalwood Actors', 'Sandalwood Actress', '#darshan', '#actordarshan', 'darshanchikkanna', 'ಡಿ ಗ್ಯಾಂಗ್ ಕೇಸ್\u200c', 'dboss', 'chikkanna', 'arshan Arrested', 'Actor Chikkanna', '#pavithragowda', 'Darshan arrest case', 'Vijayalakshmi', 'D Boss Darshan Case', '#KarnatakaNews', 'Thoogudeepa Darshan Arrest', 'daasa', 'Renukaswamy Case', 'jail inside photo']",PT2M16S,False,112688,741,0,0,55,News & Politics
lFHvfenEOsQ,Bigg Boss Tamil Season 8 | 31st October 2024 - Promo 1,"#Day25 #Promo1 of #BiggBossTamil 

Bigg Boss Tamil Season 8 - இன்று இரவு 9:30 மணிக்கு நம்ம விஜய் டிவில..  #BiggBossTamilSeason8 #VJStheBBhost #VijaySethupathi #AalumPudhusuAattamumPudhusu #BiggBossTamil #BBT #BBTamilSeason8 #பிக்பாஸ்  #Disneyplushotstartamil #VijayTelevision #VijayTV",2024-10-31T03:32:30Z,Vijay Television,24,"['biggboss', 'tamil', 'vijay television', 'starvijay', 'VijaySethupathi', 'தமிழ்', 'விஜய் டிவி', 'தொலைக்காட்சி', 'Tamil TV', 'Tamil Shows', 'Redefining Entertainment', 'Star', 'Star Vijay TV', 'Vijay TV', 'hotstar', 'Kamal Haasan', 'Bigg Boss', 'Bigg Boss Tamil 8', 'பிக்பாஸ்', 'பிக்பாஸ் 8', 'Bigg Boss Season 8', 'Teaser', 'VJStheBBhost']",PT35S,False,1509984,29559,0,0,829,Entertainment
fr2FozmX0EQ,MIXTURE Snack | DIWALI Special Traditional Mixture Recipe Cooking In Village | South Indian Snacks,"Mixture Recipe is a popular snack recipe in South India, especially in Tamil Nadu, Kerala and Karnataka. Today, we are cooking this recipe as a Diwali Special. The specialty of this snack is its mixed taste. 

To enhance the flavor of this mixture, we use Boondi, Fried Nuts, Fried Spices, and other healthy ingredients, along with Omappodi.

The taste is memorable!",2024-10-28T14:16:20Z,Village Cooking Channel,26,"['Mixture recipe', 'diwali recipe', 'how to make mixture', 'traditional snacks recipe', 'mixture cooking', 'snack recipe']",PT10M17S,False,2868026,117760,0,0,3994,Howto & Style
jLwa4lJIAps,தீபாவளி சிறப்பு | லட்சுமி சஹஸ்ரநாமம் | Lakshmi Sahasranamam With Tamil Lyrics | Lakshmi Devi Songs,"தீபாவளி சிறப்பு | லட்சுமி சஹஸ்ரநாமம் | Lakshmi Sahasranamam With Tamil Lyrics | Lakshmi Devi Songs

#LakshmiSahasranamam
#LakshmiDeviSongs
#DiwaliSpecialSongs",2024-10-28T22:30:06Z,TAMIL MUSIC | TAMIL BHAKTHI SONGS | TAMIL DEVOTIONAL,10,[],PT32M2S,False,62642,595,0,0,33,Music
0wbOkAeZ6Tc,Diwali rangoli designs 2024|diwali beautiful rangoli| deepawali deepam muggulu|Super Amazingrangoli,"￼
WELCOME BACK TO MY CHANNEL 
Diwali rangoli designs 2024|diwali beautiful rangoli| deepawali deepam muggulu|Super Amazingrangoli

THANKS FOR WATCHING MY VIDEOS #Beautifulrangoli#Superrangoli#Amazingrangoli #ipasimasamkolam#diwali2024kolam#ipasimadhamkolam#diwali2024freehandrangoli#diwalimuggulu #deepavali2024kolam#diwalirangolidesigns #diwalisimplekolam#diwali2024muggulu #deepammuggulu#deepamsimplekolam#diyamuggulu #simplerangoli#easyrangoli#indianrangoliart #easymuggulu#creativerangoli#diwalikolangal #ipasimadhamkolam#deepam2024kolam #Beautifulmuggulu#karthigaicolourkolam #muggulu#pandagamuggulu#diyamuggulu#deepamdiyamuggulu *********************************************************************************************** Hi friends welcome to my YouTube channel my channel have all types of kolamdailyrangoli muggulu or rangolis flower kolam pulli kolam padi kolam Free hand rangoli sangu kolam creative rangoli simple rangoli new rangoli dots muggulu dots rangoli vellakku kolam markazhi kolam new year rangoli kolam white rangolikolam agal villakku kolam lots of rangoli kolam pongal kolam kolangal easykolangal simple design kolangal pongalkolangal Bhogi kolam mattu pongal kolam thai pongal beautiful rangoli thai poosam rangoli kolam festival rangoli,and many more kolam ,so please leave your valuable comment and suggestion to improve my channel please subscribe our YouTube channel RANGOLI KOLANGAL ||LIKE ||COMMENT ||SHARE || SUBSCRIBE     
Kolam is our traditional thank you🙏 ***********************************************************************************************",2024-10-28T13:21:16Z,Amazing rangoli,26,"['kolam', 'festival rangoli', 'how to draw rangoli', 'indian rangoli art', 'free hand rangoli', 'creative rangoli', 'pandaga muggulu', 'Beautiful rangoli', 'Amazing Rangoli', 'Super rangoli', 'Traditional rangoli', 'Diwali 2024 kolam', 'dhanurmasam muggulu', 'Beautiful rangoli designs', 'Diwali simple kolam', 'Diwali rangoli designs', 'deepavali special kolam', 'diwalimuggulu', 'Diwali diya muggulu', 'deepavali 2024 kolam', 'deepavali colour kolam', 'Diwali peacock rangoli', 'diwali villaku kolam', '2024 Diwali muggulu']",PT4M42S,False,1261782,7056,0,0,120,Howto & Style
XJYNwIiCIrI,"Yeh Rishta Kya Kehlata Hai Promo: Charu Ne Niraj Ko Lagaya Thappad, Poddar Parivaar Hua Khus","Yeh Rishta Kya Kehlata Hai Today Episode Promo: Charu Ne Niraj Ko Lagaya Thappad, Poddar Parivaar Hua Khus
Kindly Watch Yeh Rishta Kya Kehlata Hai Full Episode On Star Plus #YehRishtaKyaKehlataHai #starplus #hotstar 

Star Plus Serial Yeh Rishta Kya Kehlata Hai Cast: Rohit Purohit as Armaan, Samridhii Shukla as Abhira, Garvita Sadhwani as Ruhi, Romiit Raaj as Rohit, Anita Raj as Kaveri Poddar, 
► http://bit.do/DESIFEEDVIDEO - Subscribe DESIFEED Video - Your Trusted & Favourite Entertainment News Channel!
Follow #DESIFEEDVideo on Social Media With #DFV #DESIFEED 

Follow Us On:
• Instagram: https://www.instagram.com/DESIFEEDVIDEO
• Facebook: https://www.facebook.com/DESIFEEDVIDEO
• Twitter: https://twitter.com//DESIFEED_VIDEO

Watch Yeh Rishta Kya Kehlata Hai 1 November 2024 Full Episode On Star Plus And Before TV On Hotstar App.

Don’t forget to like, share, and subscribe for more thrilling episode updates! Hit the bell icon 🔔 to stay updated with our latest videos.",2024-11-01T01:23:26Z,DESIFEED Video,24,"['Yeh Rishta Kya Kehlata Hai', 'Yeh Rishta Kya Kehlata Hai Promo', 'Yeh Rishta Kya Kehlata Hai Full Episode', 'Yeh Rishta Kya Kehlata Hai Aaj Ka Episode', 'Yeh Rishta Kya Kehlata Hai 1st November 2024', 'Yeh Rishta Kya Kehlata Hai Serial', 'Yeh Rishta Kya Kehlata Hai Star Plus Promo', 'Yeh Rishta Kya Kehlata Hai Today Episode', 'Promo', 'Drama', 'Yeh Rishta Kya Kehlata Hai new promo', 'Yeh Rishta Kya Kehlata Hai new episode', 'Yeh Rishta Kya Kehlata Hai full episode today', 'YRKKH 1 Nov Promo', 'YRKKH New Promo']",PT1M,False,416829,6378,0,0,18,Entertainment
EvFk2yze7kA,"Unstoppable With NBK S4 E2 Promo | Dulquer Salmaan, Meenakshii Chaudhary | Oct 31, 12 PM","పేల్తాయ్....అన్నీ పేల్తాయ్!💥
Ee #Diwali Special '#LuckyBaskhar tho mana NBK!!🤩
Unstoppable season 4 ఇది బాలయ్య పండుగ..😀

#UnstoppableS4 with NBK Season 4, Episode 2 premieres on Oct 31, 12 PM.

#UnstoppableWithNBK #DulquerSalmaan #MeenakshiiChaudhary  #AhaOriginalSeries #NandamuriBalakrishna #JaiBalayya #NBK  #TeluguWebSeries 

Watch Unstoppable ▶️ https://www.aha.video/webseries/unstoppable

@MansionHouseBrandy @SouthIndiaShoppingMall @HappiMobiles @vegajewellersvijayawada @realmemobiles @MyRonHomesOfficial @TenaliDoubleHorse @mydr.painrelief8192 @haldiramsnacks @arvindmenswear66 @nggheepure @KohlerIndia @ambicaandanurag4640 
@WHYNOTelectronics @capitalhospitals5947",2024-10-29T10:35:26Z,aha videoIN,24,"['aha webseries', 'aha videos', 'Unstoppable', 'aha', 'aha video in channel', 'Unstoppable with NBK', 'unstoppable', 'NBK', 'balakrishna', 'unstoppable latest promo', 'unstoppable promo', 'unstoppable 4', 'unstoppable with prabhas', 'unstoppable episodes', 'unstoppable with cbn', 'unstoppable with cbn promo', 'balakrishna unstoppable', 'unstoppable latest promo season 4', 'unstoppable with mahesh', 'PSPK', 'DulquerSalmaan', 'lucky bhaskar', 'dulquer on unstoppable', 'MeenakshiiChaudhary', 'lucky bhaskar trailer', 'dq', 'meenakshi', 'Diwali']",PT5M10S,False,1521163,47245,0,0,1082,Entertainment
382WkWqajio,Bahu Chatak (Promotion Video) | Shivani Kumari | Renuka Panwar | New Haryanvi Songs Haryanavi 2024,"Bahu Chatak (Promotion Video) | Shivani Kumari | Renuka Panwar | New Haryanvi Songs Haryanavi 2024

Bahu Chatak (Promotion Video) a New Latest Most Popular Haryanvi Songs Haryanavi 2024. Chatak Matak Haryanvi Song Starring with Shivani Kumari. This superhit Haryanvi Song Sung by Renuka Panwar. Music given by Gulshan Music. Penned by Anirudh Talu. Copyright & Music label by Vats Records.
 
#BahuChatak #ShivaniKumari #RenukaPanwar #GulshanMusic #VatsRecords #NewHaryanviSongsHaryanavi2024 #NewHaryanviSongs2024 #HaryanviDjSongs2024

Song : Bahu Chatak
Starring :  Shivani Kumari
Singer : Renuka Panwar
Music :  Gulshan Music (8168614500)
Composer :  Gulshan Music
Lyrics :  Anirudh Talu
Director : Jeet Ghanghas
Edit : Somvir Prajapati

Label & Copyright - Vats Records
Company Owner : Pawan Sharma
Producer : Gulshan Sharma
For Any Enquiry Company Contacts
8168614500 , 7404210848

Tags -
""bahu chatak""
""bahu chatak song""
:bahu chatak dj song""
""bahu chatak new song ""
""bahu chatak shivani""
""bahu chatak shivani kumari""
""bahu chatak song shivani kumari""
""bahu chatak song renuka panwar""
""bahu chatak shivani kumari full song""
""bahu chatak shivani kumari dj song""
""bahu chatak shivani kumari ka dance""
""bahu chatak shivani kumari dance""
""bahu chatak shivani new song""
""bahu chatak shivani kumari new song""
""bahu chatak shivani kumari video song""
""bahu chatak shivani gana""
""bahu chatak renuka""
""bahu chatak renuka song""
""bahu chatak renuka panwar new song""
""bahu chatak renuka ka song""
""bahu chatak renuka panwar ka song""

Thanks Everyone for Watching Our New Latest Haryanvi Songs Haryanavi 2024. If you like This Latest Haryanvi Song than SUBSCRIBE Our Channel With Press Bell Icon to get notification of our New Latest Most Popular Superhit Haryanvi Songs Haryanavi 2024. We Will Provide Best Haryanvi Songs Of All Time.",2024-10-29T12:01:09Z,VATS RECORDS,10,"['bahu chatak', 'bahu chatak song', 'bahu chatak haryanvi', 'bahu chatak shivani kumari', 'bahu chatak renuka panwar', 'shivani kumari', 'renuka panwar', 'shivani kumari songs', 'shivani kumari new song', 'renuka panwar songs', 'haryanvi new song', 'haryanvi', 'songs', 'haryanavi', '2024', 'new haryanvi songs haryanavi 2024', 'haryanvi songs', 'haryanvi songs 2024', 'new haryanvi songs 2024', 'latest haryanvi songs 2024', 'haryanvi dj songs', 'gaj ka ghunghat', 'matak matak', '52 gaj ka daman', 'bahu chatak matak']",PT1M,False,355149,15310,0,0,250,Music
3h1EdGy-Awg,Suman Indori On location Teerth private mein kya kaam karna chahta hai apni biwi sang?,"Suman Indori On location Teerth private mein kya kaam karna chahta hai apni biwi sang?

Film Window is Establish by Renowned journalist Heena Kumawat. She has Started her Journey with Zee News in 2000 as Anchor-Reporter.  Working with Zee for Almost 5 years She Was With IBN7 as Entertainment Head then Entertainment Editor with P7, Content Writer with BBC Digital and Content Head with Aawaz (Podcast).  She is a Guest lecturer with Mithibai Mumbai. Not Only Broadcast but she had an Experience of Print, Digital as well as in Podcast. You can also Listen her Podcast on Spotify and Aawaz App (Premchand ki Kahaniya (प्रेमचंद की कहानियाँ) Aaj Ka Suvichar (आज का सुविचार) and many more). We Promise to Serve Authentic and Credible news on Film Window. 

Follow us on FB: https://www.facebook.com/Film-Window- 
Follow us on Insta: https://www.instagram.com/film.window  
Follow us on Twitter: https://twitter.com/Filmwindow1

#sumanindori #serialupdate #filmwindow",2024-10-31T09:28:06Z,Film Window,24,[],PT1M22S,False,144178,1457,0,0,14,Entertainment
EiNlWJfXKlU,Kabhi Main Kabhi Tum Episode 33 | Fahad Mustafa | Hania Aamir | 29 Oct 2024 (Eng Sub) | ARY Digital,"Watch all the episode of Kabhi Main Kabhi Tum here: https://bit.ly/3zNNsGu

Kabhi Main Kabhi Tum | Episode 33 | Digitally Presented by Master Paints , foodpanda , Sunsilk & Skin White | Fahad Mustafa | Hania Aamir | 29 October 2024 | ARY Digital Drama 

The drama revolves around the concept of ‘Opposites Attract’ where Hania aka Sharjeena will portray the role of a bibliophile, topper and a sorted girl with a practical approach while Fahad’s character is a little laid-back.

Writer: Farhat Ishtiaq
Directed by: Badar Mehmood
 
Cast:
Fahad Mustafa as Mustafa
Hania Aamir as Sharjeena
Emmad Irfani as Adeel
Javed Sheikh as Iftekhar 
Bushra Ansari as Shagufta
Maya Khan as Sidra
Naeema Butt as Rubab
Tauseeq Haider,
Yousuf Bashir Qureshi.

Watch Kabhi Main Kabhi Tum every Monday & Tuesday at 8 :00 PM on ARY Digital

#kabhimainkabhitum  #fahadmustafa  #haniaaamir  #emmadirfani  #javedsheikh  #bushraansari  #mayakhan  #NaeemaButt

Pakistani Drama Industry's biggest Platform, ARY Digital, is the Hub of exceptional and uninterrupted entertainment. You can watch quality dramas with relatable stories, Original Sound Tracks, Telefilms, and a lot more impressive content in HD. Subscribe to the YouTube channel of ARY Digital to be entertained by the content you always wanted to watch.

Subscribe: https://bit.ly/2PiWK68

Join ARY Digital on Whatsapp
 👉 https://bit.ly/3LnAbHU",2024-10-29T16:00:07Z,ARY Digital HD,24,"['ary', 'ary digital', 'watch Kabhi Main Kabhi Tum ep 33', 'kabhi main kabhi tum new drama', 'new drama kabhi mein kabhi tum', 'New drama Fahad Mustafa kabhi main kabhi tum', 'Kabhi Main Kabhi Tum', 'ARY Digital', 'ARY', 'Fahad Mustafa', 'Hania Aamir', 'Pakistani drama 2024', 'Pakistani drama 2024 Kabhi Main Kabhi Tum ep 33', 'latest episode 33 kabhi mein kabhi tum', 'new episode kabhi mein kabhi tum', 'hania amir new drama', 'Pakistani serial', 'Kabhi Main Kabhi Tum ep 32', 'Kabhi Main Kabhi Tum episod 33']",PT39M40S,True,20580464,414127,0,0,15265,Entertainment
sy67PQw_wnk,7 Ways to Rob Secret Chests of a PRO Player in Minecraft..,"7 Ways to Rob Secret Chests of a PRO Player in Minecraft..

#minecraft  
 #minecrafttroll #minecraftmods",2024-10-30T12:06:00Z,Carry Depie,20,"['minecraft', 'athos', 'bedrock', 'Adispot', '13 Ways to Troll Villager in Minecraft', 'minecraft villager troll', 'villager troll mine', 'minecraft trolling video', 'adispot troll', 'Minecraft', 'Minecraft gameplay', 'Minecraft roleplay', 'Minecraft mods', 'minecraft house', 'Minecraft trolling', 'Minecraft stealing', 'Minecraft trolling in', 'Minecraft tricking', 'Minecraft diamonds', 'Minecraft illegal', 'carry depie', 'jethiya', 'bagha', 'carrydp', 'carry depie minecraft', '7 Ways to Rob Secret Chests of a PRO Player in Minecraft..']",PT20M25S,False,725518,11511,0,0,279,Gaming
MK3NL1vcEVQ,Lucky Baskhar Review Malayalam | Dulquer Salmaan | Venky Atluri | Meenakshi Chaudhary | GV Prakash,,2024-10-31T10:04:24Z,Aswanth Kok,24,[],PT6M46S,False,410799,16863,0,0,1359,Entertainment
SuFG1pJ2e70,25 Million Diwali Special Q&A ft. Baby Rathee with Dhruv Rathee,"🪔 Biggest Diwali Sale! 
Use Coupon: DIWALI56 
For 56% OFF on all courses of Dhruv Rathee Academy

🤖 Master ChatGPT Course: 
https://academy.dhruvrathee.com/chatgpt
🎥 The YouTube Blueprint Course: 
https://academy.dhruvrathee.com/youtube 
✏️ Time Management and Productivity Course:
 https://academy.dhruvrathee.com

Celebrating 25 million subscribers! In this special Q&A, I discuss the journey and the responsibility that comes with influence and answer your top questions. This video covers everything from career advice and personal insights to thoughts on health, individuality, and social issues. Join me as I share updates on content accuracy, transparency, and the principles I strive to uphold. Thank you for being part of this incredible milestone!

Link to the mentioned videos:
The Real Story of Dhruv Rathee | 10 Million Special: https://youtu.be/p9ju0x3xVCA?si=WYFgy5MP-LGi7rLI

Reality of ""Mera Abdul"" | The Hindu-Muslim Brainwash Agenda | Dhruv Rathee: https://youtu.be/Z1wk1n8peBk?si=Ma5fZ-DEWFPrABUj

Inside Dhruv Rathee's Life: https://www.youtube.com/watch?v=hHvTweAUK2k

The Truth about Ramayan | Shri Ram | Diwali Special | Dhruv Rathee: https://www.youtube.com/watch?v=nZGq7NdL48Y

----------------------------------------------------
JOIN DHRUV RATHEE ACADEMY COURSES: 

🤖 Master ChatGPT Course: 
https://academy.dhruvrathee.com/chatgpt
Learn to harness the power of ChatGPT and transform your life! 

🎥 The YouTube Blueprint Course: 
https://academy.dhruvrathee.com/youtube
Learn how to make content creation your part time job or full time career! 

✏️ Time Management and Productivity Course :  https://academy.dhruvrathee.com
Learn how to manage time and maximize productivity! 

Use GET20 for a straight up 20% discount on any of the courses.

MY SOCIAL MEDIA HANDLES:
▶️ Main Channel: http://www.youtube.com/dhruvrathee
🎦 Vlog Channel: http://www.youtube.com/dhruvratheevlogs
🩳 Shorts Channel: https://www.youtube.com/channel/UCw4IHIMsDO5wpIiprOSXiEA
📸 Instagram: http://www.instagram.com/dhruvrathee
🐦  Twitter: http://www.twitter.com/dhruv_rathee

MY VIDEO TOPICS:
🗺 Geopolitics: https://youtube.com/playlist?list=PL8828Z-IEhFGkz7F_paNquqsFyd357oYA
📘 History: https://youtube.com/playlist?list=PL8828Z-IEhFGSI3R-AkaB95EJBO7nBjGS
🔬 Science: https://youtube.com/playlist?list=PL8828Z-IEhFGrt2Tf1b0qg40g3AFw4YKp
☠️ Mystery: https://youtube.com/playlist?list=PL8828Z-IEhFGF2LJQrRHRtoEfS7BZHZIK
💰Finance: https://youtube.com/playlist?list=PL8828Z-IEhFEG47-MiL0G7Mh6J-T8eBoq
🇮🇳 Indian Current Affairs: https://youtube.com/playlist?list=PL8828Z-IEhFErzy-eKRAiTta0GLrzn6fM
🌍 International Current Affairs: https://youtube.com/playlist?list=PL8828Z-IEhFFs3hT95-ZnEHDyLduo40FU

DOWNLOAD MY APP: 
📱Android app: https://play.google.com/store/apps/details?id=com.arStudios.dhruvRatheeApp&hl=en&gl=US
📱iOS App: https://apps.apple.com/ie/app/dhruv-rathee/id1553920898

This video is made solely with the purpose of spreading awareness and educating the viewers. The information demonstrated and explained in the video are true to the best of our team’s knowledge and research. Nevertheless, if any error is committed, the same was never intended to be and is absolutely unintentional. In the event of any inadvertent error, kindly email us at contact@dhruvrathee.com (mail subject : FEEDBACK) for necessary action, to resolve any error/dispute amicably. 

Viewer’s discretion is advised w.r.t. the products/services of the sponsors advertised on our platforms. We do not claim any responsibility in any manner whatsoever regarding the product/services provided by the sponsors.
----------------------------------------------------",2024-10-31T13:16:05Z,Dhruv Rathee,27,"['Dhruv Rathee', 'Dhruv', 'Rathee', 'Dhruv Rathee latest video', 'indian youtuber', 'khan sir', 'khan sir patna', 'Dhruv Rathee life story', 'Dhruv rathee q&a', 'Q&a', 'question and answer', 'who is dhruv rathee', 'can you trust dhruv rathee']",PT34M8S,True,3512189,281194,0,0,25237,Education
